contributors,coordinates,created_at,extended_entities,favorite_count,favorited,filter_level,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,quote_count,quoted_status-extended_tweet-full_text,quoted_status-text,quoted_status-user-screen_name,quoted_status_id,quoted_status_id_str,reply_count,retweet_count,retweeted,retweeted_status-extended_tweet-full_text,retweeted_status-text,retweeted_status-user-screen_name,source,text,timestamp_ms,truncated,user-screen_name,withheld_in_countries
,,Wed Jan 31 03:05:12 +0000 2018,,0,False,low,,958536616729079808,958536616729079808,,,,,,False,en,,,0,,,,,,0,0,False,"As you watch Trump slam so-called ""chain migration"", remember: Trump’s grandfather and mother both followed their siblings to this country. He wouldn't be here without it. 

Actually, maybe that's the best case against ""chain migration""...

#SOTU","As you watch Trump slam so-called ""chain migration"", remember: Trump’s grandfather and mother both followed their s… https://t.co/c1PeQj0RKL",mehdirhasan,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mehdirhasan: As you watch Trump slam so-called ""chain migration"", remember: Trump’s grandfather and mother both followed their siblings…",1517367912834,False,benrgilbert,
,,Wed Jan 31 02:26:31 +0000 2018,,0,False,low,,958526881061535744,958526881061535744,,,,,,False,en,,False,0,,,,,,0,0,False,,Watch President Donald J. Trump give his first #SOTU https://t.co/ZebbF2aDfT,GOP,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GOP: Watch President Donald J. Trump give his first #SOTU https://t.co/ZebbF2aDfT,1517365591670,False,GordonCrash,
,,Wed Jan 31 03:16:53 +0000 2018,,0,False,low,,958539556155994112,958539556155994112,,,,,,False,en,,,0,,,,,,0,0,False,.@POTUS: “Let’s begin tonight by recognizing that the state of our union is strong because our people are strong.” #SOTU https://t.co/4JCVKxeIcS,.@POTUS: “Let’s begin tonight by recognizing that the state of our union is strong because our people are strong.”… https://t.co/NBg5zftOHW,FoxNews,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @FoxNews: .@POTUS: “Let’s begin tonight by recognizing that the state of our union is strong because our people are strong.” #SOTU https…,1517368613648,False,TravarL,
,,Wed Jan 31 02:42:22 +0000 2018,,0,False,low,,958530869941059585,958530869941059585,,,,,,False,en,,,0,,,,,,0,0,False,"Coal is a dying industry. Just as a reminder. Trump can't bring it back. Typically, a president in 2018 would talk about the new frontier of green energy or some other forward-looking idea. #SOTU","Coal is a dying industry. Just as a reminder. Trump can't bring it back. Typically, a president in 2018 would talk… https://t.co/UA1lYEatAS",JoyAnnReid,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @JoyAnnReid: Coal is a dying industry. Just as a reminder. Trump can't bring it back. Typically, a president in 2018 would talk about th…",1517366542693,False,HootPhD,
,,Wed Jan 31 03:31:26 +0000 2018,,0,False,low,,958543217674342400,958543217674342400,,,,,,True,en,,,0,,Ji Seong-ho holds up his crutches. #SOTU https://t.co/0aMoAWcAZG https://t.co/Xf0ab3OOoZ,FoxNews,9.58541701144105e+17,958541701144104960,0,0,False,Don't care about your opinions on Trump (or mine right) for the moment. Highlighting dissidents in dictatorships is one of the best things a president can do at SOTU. https://t.co/tqczWfyxLA,Don't care about your opinions on Trump (or mine right) for the moment. Highlighting dissidents in dictatorships is… https://t.co/RnSbkhhtYC,michaeldweiss,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @michaeldweiss: Don't care about your opinions on Trump (or mine right) for the moment. Highlighting dissidents in dictatorships is one…,1517369486622,False,guypbenson,
,,Wed Jan 31 03:16:49 +0000 2018,,0,False,low,,958539539546558464,958539539546558464,,,,,,False,en,,,0,,,,,,0,0,False,"For those of you on the Left, who still think the Obama Admin was scandal free, think again. 
#ReadTheMemo 
#DeepStateGate 
#ObamaGate 
#SOTU 

@GrrrGraphics https://t.co/PPDdfRdBSM","For those of you on the Left, who still think the Obama Admin was scandal free, think again. 
#ReadTheMemo… https://t.co/LTk8uvl0mA",carrieksada,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @carrieksada: For those of you on the Left, who still think the Obama Admin was scandal free, think again. 
#ReadTheMemo 
#DeepStateGate…",1517368609688,False,unclee80,
,,Wed Jan 31 03:23:49 +0000 2018,,0,False,low,,958541301355565057,958541301355565057,,,,,,False,en,,,0,,,,,,0,0,False,"In his first State of the Union address Donald Trump promises massive improvements to the American infrastructure. #SOTU #AmericaFirst #MAGA
 https://t.co/3Bt1vuStVr",In his first State of the Union address Donald Trump promises massive improvements to the American infrastructure.… https://t.co/Rey5EYvILp,RealAlexJones,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @RealAlexJones: In his first State of the Union address Donald Trump promises massive improvements to the American infrastructure. #SOTU…,1517369029736,False,paris_2393,
,,Wed Jan 31 03:26:47 +0000 2018,,0,False,low,,958542047656448000,958542047656448000,,,,,,False,en,,,0,,,,,,0,0,False,,Wow! Sargent Peck is a hero. #SOTU,GayRepublicSwag,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @GayRepublicSwag: Wow! Sargent Peck is a hero. #SOTU,1517369207668,False,Blueeyes2luv,
,,Wed Jan 31 03:43:11 +0000 2018,"{'media': [{'id': 958527987829194752, 'id_str': '958527987829194752', 'indices': [66, 89], 'media_url': 'http://pbs.twimg.com/media/DU1gIF3UQAAafX9.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DU1gIF3UQAAafX9.jpg', 'url': 'https://t.co/LmtjndaNu4', 'display_url': 'pic.twitter.com/LmtjndaNu4', 'expanded_url': 'https://twitter.com/WhiteHouse/status/958527991990116352/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'source_status_id': 958527991990116352, 'source_status_id_str': '958527991990116352', 'source_user_id': 822215673812119553, 'source_user_id_str': '822215673812119553'}]}",0,False,low,,958546175812042756,958546175812042756,,,,,,False,en,,False,0,,,,,,0,0,False,,Meet Preston Sharp: https://t.co/nT5Y9ywiwb #SOTU https://t.co/LmtjndaNu4,WhiteHouse,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @WhiteHouse: Meet Preston Sharp: https://t.co/nT5Y9ywiwb #SOTU https://t.co/LmtjndaNu4,1517370191897,False,RussianBot35,
,,Wed Jan 31 03:08:41 +0000 2018,,0,False,low,,958537492680118272,958537492680118272,,,,,,False,en,,,0,,,,,,0,0,False,,"Nancy Pelosi seen here fighting with a thousand dollar crumb stuck in her false teeth. #SOTU

(improved audio) https://t.co/uuM96Jl3LJ",Fuctupmind,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Fuctupmind: Nancy Pelosi seen here fighting with a thousand dollar crumb stuck in her false teeth. #SOTU

(improved audio) https://t.co…",1517368121677,False,jlboone1,
,,Wed Jan 31 02:25:36 +0000 2018,,0,False,low,,958526650190266368,958526650190266368,,,,,,False,en,,,0,,,,,,0,0,False,"""Tonight, I call upon all of us to set aside our differences, to seek out common ground, and to summon the unity we need to deliver for the people we were elected to serve."" #SOTU","""Tonight, I call upon all of us to set aside our differences, to seek out common ground, and to summon the unity we… https://t.co/PZJvo8gIeh",WhiteHouse,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @WhiteHouse: ""Tonight, I call upon all of us to set aside our differences, to seek out common ground, and to summon the unity we need to…",1517365536626,False,BMalley10,
,,Wed Jan 31 03:36:16 +0000 2018,,0,False,low,,958544434077028354,958544434077028354,,,,,,False,en,,,0,,,,,,0,0,False,,"""Terrorists are not just criminal, they are unlawful enemy combatants.” #sotu",DLoesch,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DLoesch: ""Terrorists are not just criminal, they are unlawful enemy combatants.” #sotu",1517369776635,False,deedeelynn63,
,,Wed Jan 31 02:48:56 +0000 2018,,0,False,low,,958532522366984192,958532522366984192,,,,,,False,en,,,0,,,,,,0,0,False,".@POTUS: ""We want every American to know the dignity of a hard day’s work.  We want every child to be safe in their home at night.  And we want every citizen to be proud of this land that we love."" #SOTU",".@POTUS: ""We want every American to know the dignity of a hard day’s work.  We want every child to be safe in their… https://t.co/ZSvYIFCQ4o",PressSec,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @PressSec: .@POTUS: ""We want every American to know the dignity of a hard day’s work.  We want every child to be safe in their home at n…",1517366936662,False,JillDBartosz,
,,Wed Jan 31 03:36:51 +0000 2018,,0,False,low,,958544581058064384,958544581058064384,,,,,,False,en,,False,0,,,,,,0,0,False,".@POTUS: ""We repealed the core of disastrous #Obamacare: the individual mandate is now gone."" #SOTU https://t.co/FQTP8oYkNd https://t.co/x1YH0nnMMr",".@POTUS: ""We repealed the core of disastrous #Obamacare: the individual mandate is now gone."" #SOTU… https://t.co/GfcDFlpMgF",FoxNews,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @FoxNews: .@POTUS: ""We repealed the core of disastrous #Obamacare: the individual mandate is now gone."" #SOTU https://t.co/FQTP8oYkNd ht…",1517369811678,False,kujayhawksone66,
,,Wed Jan 31 02:16:37 +0000 2018,,0,False,low,,958524390341189632,958524390341189632,,,,,,True,en,,,0,JUST IN: Dem to rip Trump as a bully trying to undermine US institutions in response to State of the Union https://t.co/8aEhjLXp8y https://t.co/32tlCHaz1N,JUST IN: Dem to rip Trump as a bully trying to undermine US institutions in response to State of the Union… https://t.co/AeZ8e8jJE5,thehill,9.58520988941144e+17,958520988941144070,0,0,False,"If he mentions Medicare for all, free college, living wage, ending the wars, new new deal or any of the things he should mention I'll cut my nuts off and throw them in the garbage disposal. #SOTU #StateOfTheUnion #StateOfOurUnion https://t.co/F0jqPXqOS5","If he mentions Medicare for all, free college, living wage, ending the wars, new new deal or any of the things he s… https://t.co/TWwGFo2yaZ",KyleKulinski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KyleKulinski: If he mentions Medicare for all, free college, living wage, ending the wars, new new deal or any of the things he should…",1517364997836,False,PROJEKT61,
,,Wed Jan 31 03:31:51 +0000 2018,,0,False,low,,958543323144359936,958543323144359936,,,,,,False,en,,,0,,,,,,0,0,False,,"State of the Union:

Trump - 1
Hillary - 0

#SOTU #StateOfTheUnion",ScottPresler,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ScottPresler: State of the Union:

Trump - 1
Hillary - 0

#SOTU #StateOfTheUnion",1517369511768,False,frame_2016,
,,Wed Jan 31 02:55:04 +0000 2018,,0,False,low,,958534066277527552,958534066277527552,,,,,,False,en,,,0,,,,,,0,0,False,".@POTUS: ""As President of the United States, my highest loyalty, my greatest compassion, and my constant concern is for America’s children, America’s struggling workers, and America’s forgotten communities."" #SOTU",".@POTUS: ""As President of the United States, my highest loyalty, my greatest compassion, and my constant concern is… https://t.co/dUN352fNpo",PressSec,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @PressSec: .@POTUS: ""As President of the United States, my highest loyalty, my greatest compassion, and my constant concern is for Ameri…",1517367304759,False,Bear_hugzzz,
,,Wed Jan 31 03:27:49 +0000 2018,,0,False,low,,958542308240183296,958542308240183296,,,,,,False,en,,False,0,,,,,,0,0,False,,"""Seong-ho's story is a testament to the yearning of every human soul to live in freedom."" #SOTU: https://t.co/Njo52YOlc2",WhiteHouse,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @WhiteHouse: ""Seong-ho's story is a testament to the yearning of every human soul to live in freedom."" #SOTU: https://t.co/Njo52YOlc2",1517369269796,False,CaryFrazee,
,,Wed Jan 31 03:42:46 +0000 2018,"{'media': [{'id': 958527987829194752, 'id_str': '958527987829194752', 'indices': [85, 108], 'media_url': 'http://pbs.twimg.com/media/DU1gIF3UQAAafX9.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DU1gIF3UQAAafX9.jpg', 'url': 'https://t.co/Xprgd1H1jA', 'display_url': 'pic.twitter.com/Xprgd1H1jA', 'expanded_url': 'https://twitter.com/WhiteHouse/status/958527991990116352/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'source_status_id': 958527991990116352, 'source_status_id_str': '958527991990116352', 'source_user_id': 822215673812119553, 'source_user_id_str': '822215673812119553'}]}",0,False,low,,958546069876563970,958546069876563970,,,,,,False,en,,False,0,,,,,,0,0,False,,One of Americas Best &amp; Proud American- Meet Preston Sharp: #SOTU https://t.co/Xprgd1H1jA,kwilli1046,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @kwilli1046: One of Americas Best &amp; Proud American- Meet Preston Sharp: #SOTU https://t.co/Xprgd1H1jA,1517370166640,False,Hippyplace,
,,Wed Jan 31 03:38:20 +0000 2018,,0,False,low,,958544954636124160,958544954636124160,,,,,,False,en,,,0,,,,,,0,0,False,"Trump is bringing war heroes, tax cut recipients, and the families of the children murdered by MS-13 gang members to the #SOTU 

Democrats are bringing illegal aliens.

There’s really no debate here as to who supports the American people.","Trump is bringing war heroes, tax cut recipients, and the families of the children murdered by MS-13 gang members t… https://t.co/nQFFktEZEU",RealKyleMorris,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RealKyleMorris: Trump is bringing war heroes, tax cut recipients, and the families of the children murdered by MS-13 gang members to th…",1517369900746,False,GodEmperor1138,
,,Wed Jan 31 03:02:54 +0000 2018,,0,False,low,,958536037315350529,958536037315350529,,,,,,False,en,,,0,,,,,,0,0,False,,"""Americans are Dreamers too""

Finally a president who puts Americans first!

BUILD THE WALL!

#SOTU",CollinRugg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CollinRugg: ""Americans are Dreamers too""

Finally a president who puts Americans first!

BUILD THE WALL!

#SOTU",1517367774691,False,joey_girardi,
,,Wed Jan 31 03:54:49 +0000 2018,,0,False,low,,958549103071330305,958549103071330305,,,,,,False,en,,,0,,,,,,0,0,False,"I remember my mom having her Reagan moments.....my kids just saw me have my Trump moment. I remember her moments, they will remember mine. #SOTU","I remember my mom having her Reagan moments.....my kids just saw me have my Trump moment. I remember her moments, t… https://t.co/m4ol4hPHrR",ummmno21,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ummmno21: I remember my mom having her Reagan moments.....my kids just saw me have my Trump moment. I remember her moments, they will r…",1517370889810,False,arynkw,
,,Wed Jan 31 03:15:36 +0000 2018,,0,False,low,,958539233634877440,958539233634877440,,,,,,False,en,,,0,,,,,,0,0,False,"""Last year, I also pledged that we would work with our allies to extinguish ISIS from the face of the Earth... We will continue our fight until ISIS is defeated."" #SOTU https://t.co/LHdxPMQct0","""Last year, I also pledged that we would work with our allies to extinguish ISIS from the face of the Earth... We w… https://t.co/2GsODyq09r",WhiteHouse,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @WhiteHouse: ""Last year, I also pledged that we would work with our allies to extinguish ISIS from the face of the Earth... We will cont…",1517368536753,False,jdnpepsi,
,,Wed Jan 31 02:55:59 +0000 2018,,0,False,low,,958534296964386822,958534296964386822,,,,,,False,en,,,0,,,,,,0,0,False,DACA Crisis is Trump’s own doing. He was the one who canceled it. Now it’s on him to fix it – not use it as a cynical negotiating ploy. #SOTU,DACA Crisis is Trump’s own doing. He was the one who canceled it. Now it’s on him to fix it – not use it as a cynic… https://t.co/CE4kcBPepr,Public_Citizen,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",RT @Public_Citizen: DACA Crisis is Trump’s own doing. He was the one who canceled it. Now it’s on him to fix it – not use it as a cynical n…,1517367359759,False,hexogennotsugar,
,,Wed Jan 31 02:05:43 +0000 2018,"{'media': [{'id': 958495490840068096, 'id_str': '958495490840068096', 'indices': [49, 72], 'media_url': 'http://pbs.twimg.com/media/DU1CkhJWAAAO3Ba.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DU1CkhJWAAAO3Ba.jpg', 'url': 'https://t.co/tRJfv5Smgg', 'display_url': 'pic.twitter.com/tRJfv5Smgg', 'expanded_url': 'https://twitter.com/B75434425/status/958495502571573249/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 399, 'resize': 'fit'}, 'small': {'w': 600, 'h': 399, 'resize': 'fit'}, 'large': {'w': 600, 'h': 399, 'resize': 'fit'}}, 'source_status_id': 958495502571573249, 'source_status_id_str': '958495502571573249', 'source_user_id': 801923601230241792, 'source_user_id_str': '801923601230241792'}]}",0,False,low,,958521647417327617,958521647417327617,,,,,,False,und,,False,0,,,,,,0,0,False,,#SOTU #LockHerUp @realDonaldTrump https://t.co/tRJfv5Smgg,B75434425,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @B75434425: #SOTU #LockHerUp @realDonaldTrump https://t.co/tRJfv5Smgg,1517364343872,False,piper_low,
,,Wed Jan 31 03:08:47 +0000 2018,,0,False,low,,958537518101749761,958537518101749761,,,,,,False,en,,,0,,,,,,0,0,False,"DJT: ""We face rogue regimes, terrorist groups, &amp; rivals like China &amp; Russia that challenge our interests, our economy, &amp; our values."" #SOTU https://t.co/0aMoAWcAZG https://t.co/porFbCWJSs","DJT: ""We face rogue regimes, terrorist groups, &amp; rivals like China &amp; Russia that challenge our interests, our econo… https://t.co/hHUodtW2UL",FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @FoxNews: DJT: ""We face rogue regimes, terrorist groups, &amp; rivals like China &amp; Russia that challenge our interests, our economy, &amp; our v…",1517368127738,False,EblingJr,
,,Wed Jan 31 03:34:23 +0000 2018,,0,False,low,,958543960523395072,958543960523395072,,,,,,False,en,,,0,,,,,,0,0,False,,Nailed it!!! #sotu #sotu2018,DonaldJTrumpJr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @DonaldJTrumpJr: Nailed it!!! #sotu #sotu2018,1517369663731,False,katrinarooker,
,,Wed Jan 31 03:47:28 +0000 2018,,0,False,low,,958547253618147329,958547253618147329,,,,,,False,en,,,0,,,,,,0,0,False,".@POTUS: ""In America, we know that faith and family, not government and bureaucracy, are the center of American life.  The motto is 'in God we trust.'"" #SOTU https://t.co/oZ853Xaxyf",".@POTUS: ""In America, we know that faith and family, not government and bureaucracy, are the center of American lif… https://t.co/cDvobOyOpD",FoxNews,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @FoxNews: .@POTUS: ""In America, we know that faith and family, not government and bureaucracy, are the center of American life.  The mot…",1517370448866,False,LaurelT1,
,,Wed Jan 31 03:43:53 +0000 2018,"{'media': [{'id': 958540738026811392, 'id_str': '958540738026811392', 'indices': [104, 127], 'media_url': 'http://pbs.twimg.com/media/DU1ruQDUMAAXljp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DU1ruQDUMAAXljp.jpg', 'url': 'https://t.co/igay2XwIdq', 'display_url': 'pic.twitter.com/igay2XwIdq', 'expanded_url': 'https://twitter.com/ColumbiaBugle/status/958540751138271232/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 798, 'resize': 'fit'}, 'small': {'w': 680, 'h': 452, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1362, 'resize': 'fit'}}, 'source_status_id': 958540751138271232, 'source_status_id_str': '958540751138271232', 'source_user_id': 3267456386, 'source_user_id_str': '3267456386'}, {'id': 958540738072989697, 'id_str': '958540738072989697', 'indices': [104, 127], 'media_url': 'http://pbs.twimg.com/media/DU1ruQOU0AEd44C.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DU1ruQOU0AEd44C.jpg', 'url': 'https://t.co/igay2XwIdq', 'display_url': 'pic.twitter.com/igay2XwIdq', 'expanded_url': 'https://twitter.com/ColumbiaBugle/status/958540751138271232/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}}, 'source_status_id': 958540751138271232, 'source_status_id_str': '958540751138271232', 'source_user_id': 3267456386, 'source_user_id_str': '3267456386'}]}",0,False,low,,958546350987149313,958546350987149313,,,,,,False,en,,False,0,,,,,,0,0,False,,Never Forget what North Korea did to Otto Warmbier. RIP Otto. #SOTU #StateOfTheUnion https://t.co/igay2XwIdq,ColumbiaBugle,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ColumbiaBugle: Never Forget what North Korea did to Otto Warmbier. RIP Otto. #SOTU #StateOfTheUnion https://t.co/igay2XwIdq,1517370233662,False,OKIndian1,
,,Wed Jan 31 03:30:10 +0000 2018,,0,False,low,,958542898924064768,958542898924064768,,,,,,False,en,,,0,,,,,,0,0,False,"""This is what our country has always been about. That is what Americans have always stood for, always strived for, and always done."" #SOTU https://t.co/2FRCRW4qox","""This is what our country has always been about. That is what Americans have always stood for, always strived for,… https://t.co/Pw30GqnUL7",WhiteHouse,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @WhiteHouse: ""This is what our country has always been about. That is what Americans have always stood for, always strived for, and alwa…",1517369410626,False,annespo,
,,Wed Jan 31 02:15:07 +0000 2018,,0,False,low,,958524012459675648,958524012459675648,,,,,,False,en,,,0,,,,,,0,0,False,".@POTUS: ""Mr. Speaker, Mr. Vice President, Members of Congress, @FLOTUS, and my fellow Americans - less than 1 year has passed since I first stood at this podium."" #SOTU https://t.co/FQTP8oYkNd https://t.co/ExIj5zpqWa",".@POTUS: ""Mr. Speaker, Mr. Vice President, Members of Congress, @FLOTUS, and my fellow Americans - less than 1 year… https://t.co/IuJPZht36g",FoxNews,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @FoxNews: .@POTUS: ""Mr. Speaker, Mr. Vice President, Members of Congress, @FLOTUS, and my fellow Americans - less than 1 year has passed…",1517364907742,False,SherryWhy1,
,,Wed Jan 31 03:44:13 +0000 2018,"{'media': [{'id': 958545162174689282, 'id_str': '958545162174689282', 'indices': [72, 95], 'media_url': 'http://pbs.twimg.com/media/DU1vvxSXcAIyBgK.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DU1vvxSXcAIyBgK.jpg', 'url': 'https://t.co/QwrbYLYXkN', 'display_url': 'pic.twitter.com/QwrbYLYXkN', 'expanded_url': 'https://twitter.com/FoxNews/status/958545167736295424/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'source_status_id': 958545167736295424, 'source_status_id_str': '958545167736295424', 'source_user_id': 1367531, 'source_user_id_str': '1367531'}]}",0,False,low,,958546435083063298,958546435083063298,,,,,,False,en,,False,0,,,,,,0,0,False,,.@POTUS signs a #MAGA hat. #SOTU.  https://t.co/0aMoAWcAZG https://t.co/QwrbYLYXkN,FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @FoxNews: .@POTUS signs a #MAGA hat. #SOTU.  https://t.co/0aMoAWcAZG https://t.co/QwrbYLYXkN,1517370253712,False,JeSuisDog,
,,Wed Jan 31 03:41:59 +0000 2018,,0,False,low,,958545873155211265,958545873155211265,,,,,,False,en,,,0,,,,,,0,0,False,"So far Democrats have not applauded during mentions of:

African Americans doing well 
God 
The Flag 
America 
Middle Class Succeeding 
Veterans 

#SOTU","So far Democrats have not applauded during mentions of:

African Americans doing well 
God 
The Flag 
America 
Midd… https://t.co/6UkXvUTHx2",charliekirk11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @charliekirk11: So far Democrats have not applauded during mentions of:

African Americans doing well 
God 
The Flag 
America 
Middle Cl…",1517370119738,False,csinrainbow1,
,,Wed Jan 31 02:08:42 +0000 2018,,0,False,low,,958522397920976896,958522397920976896,,,,,,False,en,,False,0,,,,,,0,0,False,,#Live President Donald Trump delivers his first State of the Union address. #SOTU  https://t.co/u3ih5QyfNO,ColumbiaBugle,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ColumbiaBugle: #Live President Donald Trump delivers his first State of the Union address. #SOTU  https://t.co/u3ih5QyfNO,1517364522806,False,ScottVa52467898,
,,Wed Jan 31 02:05:37 +0000 2018,,0,False,low,,958521621928542209,958521621928542209,,,,,,False,en,,,0,,,,,,0,0,False,,"I'm thankful every single day of my life that Trump won &amp; Hillary will never be president. 

Huge smile on my face. 
#SOTU #StateOfOurUnion",ScottPresler,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @ScottPresler: I'm thankful every single day of my life that Trump won &amp; Hillary will never be president. 

Huge smile on my face. 
#SOT…",1517364337795,False,ABrown05388111,
,,Wed Jan 31 03:39:48 +0000 2018,,0,False,low,,958545323864899584,958545323864899584,,,,,,False,en,,,0,,,,,,0,0,False,Here’s the new ad we’re airing tonight during the #SOTU. Now chip in to help us keep the ad on the air for weeks here in Wisconsin: https://t.co/UXyfStOEZ7 https://t.co/lLAivAAN7F,Here’s the new ad we’re airing tonight during the #SOTU. Now chip in to help us keep the ad on the air for weeks he… https://t.co/NqfaQEHgp2,IronStache,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @IronStache: Here’s the new ad we’re airing tonight during the #SOTU. Now chip in to help us keep the ad on the air for weeks here in Wi…,1517369988777,False,RicksOpinion,
,,Wed Jan 31 03:17:06 +0000 2018,,0,False,low,,958539611252420610,958539611252420610,,,,,,False,en,,,0,,,,,,0,0,False,"The President has undertaken significant reforms at the VA, increasing accountability for veterans and providing them with the benefits they truly deserve. #SOTU https://t.co/Ra7UYopAby","The President has undertaken significant reforms at the VA, increasing accountability for veterans and providing th… https://t.co/E4iydXUk5D",WhiteHouse,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @WhiteHouse: The President has undertaken significant reforms at the VA, increasing accountability for veterans and providing them with…",1517368626784,False,ggbatlb,
,,Wed Jan 31 03:20:23 +0000 2018,,0,False,low,,958540437660291073,958540437660291073,,,,,,False,en,,,0,,,,,,0,0,False,,"Why is the Black Caucus not happy about the record-low, black unemployment rate? 
#SOTU #ThanksTrump 🇺🇸",thebradfordfile,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @thebradfordfile: Why is the Black Caucus not happy about the record-low, black unemployment rate? 
#SOTU #ThanksTrump 🇺🇸",1517368823815,False,couerfidele,
